visitID,hubID,name,address,open,close,service_time,demand:weight:kg,demand:volume:m3,longitude,latitude,tag
EDKK2287,17,Store - Brian,"887 Tyler Haven
Jonathanburgh, NY 95713",7:00:00,18:00:00,30,100,10,106.960289,-6.494761,
DSJN4523,17,Store - Maria,"2035 Howard Center
Moralesview, CT 74407",7:00:00,18:00:00,30,100,10,106.944917,-6.334842,
KJDK3440,17,Store - Samantha,"0889 Taylor Fields
South Timothy, LA 35219",7:00:00,18:00:00,30,100,10,106.990948,-6.505241,default
EDKK2331,17,Store - Justin,"943 Jerry Mountains
New Danielle, IA 45003",7:00:00,18:00:00,30,100,10,107.067458,-6.301842,default
KJDK3464,17,Store - Ryan,"28723 Lynch Burg Suite 399
North Jonathanstad, MN 22145",7:00:00,18:00:00,30,100,10,107.005912,-6.32504,default
EDKK2345,17,Store - Philip,"9338 Forbes Mission Suite 174
Bradmouth, IL 60228",7:00:00,18:00:00,30,100,10,107.025372,-6.394708,default
LDIO1450,17,Store - Richard,"04272 Crystal Garden Apt. 600
Lake Christopher, MA 33903",7:00:00,18:00:00,30,100,10,107.057457,-6.314952,default
KDNN3460,17,Store - Amanda,"0949 Kristin Gateway
North Susan, WY 52503",7:00:00,18:00:00,30,100,10,106.875146,-6.328127,default
LDIO1459,17,Store - Nicholas,"1698 Fischer Crescent Suite 087
Seanstad, GA 81014",7:00:00,18:00:00,30,100,10,107.019465,-6.372264,default
LDIO1460,17,Store - Jose,"67600 Katelyn Dale Apt. 374
Richardsonfurt, AK 70366",7:00:00,18:00:00,30,100,10,106.975693,-6.299894,
DSJN4603,17,Store - Tonya,"36229 Short Valley Suite 657
South Andreashire, KY 44990",7:00:00,18:00:00,30,100,10,106.879136,-6.40374,default
EDKK2381,17,Store - Joshua,"USNS Chambers
FPO AA 91462",7:00:00,18:00:00,30,100,10,106.939115,-6.50607,default
LDIO1487,17,Store - Bethany,"0053 Tran Garden Apt. 986
Vegaton, WA 98489",7:00:00,18:00:00,30,100,10,107.060962,-6.315026,
KJDK3542,17,Store - Darius,"61444 Daisy Plaza Apt. 376
Port Katie, MS 57793",7:00:00,18:00:00,30,100,10,107.015761,-6.296956,default
DSJN4657,17,Store - Grace,"3514 Thomas Forks Apt. 657
Andrewside, AK 17536",7:00:00,18:00:00,30,100,10,107.065462,-6.326804,default
EDKK2481,17,Store - Allison,"2371 Edward Avenue Apt. 843
New Lisa, VT 79872",7:00:00,18:00:00,30,100,10,107.095415,-6.317131,default
KJDK3237,18,Store - Cynthia,"6370 Hines Court Apt. 352
Gallowaystad, VA 23932",7:00:00,18:00:00,30,100,10,106.895405,-6.505633,
KJDK3259,18,Store - Cynthia,"PSC 0682, Box 9381
APO AP 98095",7:00:00,18:00:00,30,100,10,106.957843,-6.292696,default
KDNN3251,18,Store - Debra,"617 Daniel Via
Port Stacey, MA 58892",7:00:00,18:00:00,30,100,10,106.965173,-6.411362,default
KJDK3267,18,Store - Michael,"6107 Mejia Villages Apt. 565
Esparzaport, WV 19208",7:00:00,18:00:00,30,100,10,107.076264,-6.302421,
DSJN4384,18,Store - Patrick,"5491 King Land Apt. 330
Amyberg, WY 73094",7:00:00,18:00:00,30,100,10,106.989914,-6.498344,default
EDKK2160,18,Store - Brandon,"3756 Veronica Station Suite 372
West Jenna, AR 58800",7:00:00,18:00:00,30,100,10,106.949569,-6.517172,default
LDIO1277,18,Store - Carlos,"073 Bush Loop
Aaronburgh, MD 25070",7:00:00,18:00:00,30,100,10,107.01831,-6.307518,
KJDK3314,18,Store - Tammy,"41455 Robert Land Apt. 385
Kingside, MA 28360",7:00:00,18:00:00,30,100,10,106.985233,-6.380176,default
KJDK3316,18,Store - Daniel,"34032 Nina Ridges Apt. 432
Sarahberg, OR 89235",7:00:00,18:00:00,30,100,10,106.948584,-6.331176,default
KJDK3330,18,Store - Jacqueline,"9464 Miller Mountain
Port Denisefurt, MT 82471",7:00:00,18:00:00,30,100,10,107.08853,-6.374961,
KDNN3330,18,Store - Raymond,"12175 Ann Mountain Suite 728
North James, AZ 11538",7:00:00,18:00:00,30,100,10,107.014879,-6.456585,
LDIO1322,18,Store - Kelly,"523 Christina Ridge
Brandonland, MO 62062",7:00:00,18:00:00,30,100,10,106.978481,-6.33026,
KJDK3342,18,Store - Cody,"PSC 1012, Box 4478
APO AE 32694",7:00:00,18:00:00,30,100,10,106.952524,-6.412894,
KDNN3336,18,Store - David,"71125 Perez Parks Suite 631
New Samuel, VA 79948",7:00:00,18:00:00,30,100,10,107.004629,-6.387157,
LDIO1328,18,Store - Arthur,"72849 Hannah Street
Allisonmouth, VA 51165",7:00:00,18:00:00,30,100,10,107.026812,-6.310823,
DSJN4462,18,Store - William,"7323 Gray Cape Apt. 454
East Gregory, NH 80147",7:00:00,18:00:00,30,100,10,106.948321,-6.352968,default
KDNN3350,18,Store - Laura,"868 Rivera Spring Apt. 525
New Jessica, OR 46617",7:00:00,18:00:00,30,100,10,106.900406,-6.462984,default
LDIO1342,18,Store - Denise,"935 Mcintosh Place
Warrenburgh, ND 41516",7:00:00,18:00:00,30,100,10,106.895171,-6.322047,default
KJDK3368,18,Store - Emily,"PSC 1616, Box 5706
APO AE 16757",7:00:00,18:00:00,30,100,10,106.9299,-6.491271,default
KDNN3361,18,Store - Linda,"4496 Joshua Parkway Suite 237
Danaview, TN 42303",7:00:00,18:00:00,30,100,10,107.086619,-6.525717,default
KDNN3377,18,Store - Angela,"40456 Matthew Cliffs Apt. 564
Simmonsville, RI 84216",7:00:00,18:00:00,30,100,10,106.904153,-6.401333,default
KDNN3392,18,Store - Evan,"5576 Cervantes Square Suite 924
New James, MO 67522",7:00:00,18:00:00,30,100,10,106.961024,-6.471175,default
DSJN4534,18,Store - Victoria,"196 Morrison Parkways
West Ashleyville, LA 61942",7:00:00,18:00:00,30,100,10,107.035572,-6.416598,default
LDIO1411,18,Store - Laura,"0957 Matthew Crossroad
Kimberlyview, ID 79903",7:00:00,18:00:00,30,100,10,106.998719,-6.521138,default
LDIO1418,18,Store - Allison,"8393 Mary Estate
Robertview, CA 60567",7:00:00,18:00:00,30,100,10,106.987525,-6.485873,
DSJN4552,18,Store - William,"2898 Felicia Gateway
Cochranview, AZ 63203",7:00:00,18:00:00,30,100,10,106.915526,-6.524264,default
KJDK3443,18,Store - Stephanie,"43881 Brooks Route Suite 580
Pamelabury, OR 39093",7:00:00,18:00:00,30,100,10,107.025084,-6.46527,default
LDIO1425,18,Store - Veronica,"01491 Veronica Villages Suite 604
South Dawn, AK 32621",7:00:00,18:00:00,30,100,10,106.920048,-6.312513,default
DSJN4558,18,Store - Travis,"64153 Flores Park Suite 319
Jacquelineberg, NM 05871",7:00:00,18:00:00,30,100,10,106.981433,-6.35696,default
KDNN3456,18,Store - Mathew,"7688 Thomas Ports Apt. 917
Lake Andrea, WA 36014",7:00:00,18:00:00,30,100,10,106.956374,-6.383253,
LDIO1455,18,Store - Kara,"91290 Roberto Pines Suite 048
Hernandezchester, NV 58329",7:00:00,18:00:00,30,100,10,107.059294,-6.434015,default
KJDK3486,18,Store - Julie,"3636 Nicholas Key
West Toddhaven, TX 49055",7:00:00,18:00:00,30,100,10,106.902972,-6.415172,
KJDK3501,18,Store - Joshua,"823 Patton Forks
West Tammy, WV 27000",7:00:00,18:00:00,30,100,10,107.073621,-6.489628,
KJDK3521,18,Store - Joseph,"2324 Amy Greens
New Sergioburgh, WY 27253",7:00:00,18:00:00,30,100,10,107.078921,-6.452973,default
KDNN3514,18,Store - Lisa,"841 Andrew Well
West Alejandrochester, HI 23145",7:00:00,18:00:00,30,100,10,106.997759,-6.382454,default
EDKK2405,18,Store - Jacob,"PSC 8837, Box 4725
APO AA 40861",7:00:00,18:00:00,30,100,10,107.00122,-6.299434,default
EDKK2412,18,Store - Victor,"386 Romero Parks
Ritaville, MO 31303",7:00:00,18:00:00,30,100,10,106.984351,-6.487981,default
DSJN4643,18,Store - Brett,"50878 Ochoa Freeway Suite 817
North Michellechester, CT 61207",7:00:00,18:00:00,30,100,10,106.891524,-6.491341,
KDNN3529,18,Store - Rebekah,"PSC 6038, Box 3389
APO AA 25739",7:00:00,18:00:00,30,100,10,106.945049,-6.420802,default
EDKK2461,18,Store - Jordan,"9601 Matthew Mountains
Lopezborough, VT 99708",7:00:00,18:00:00,30,100,10,106.892442,-6.47017,
LDIO1569,18,Store - Andrew,"PSC 2560, Box 7984
APO AP 42362",7:00:00,18:00:00,30,100,10,106.870374,-6.317007,default
KJDK3232,19,Store - Melissa,"9291 Susan Meadows
Monicaside, UT 66375",7:00:00,18:00:00,30,100,10,106.940125,-6.305972,default
KJDK3235,19,Store - Samuel,"284 Snyder Mountain
Kaylahaven, ND 67479",7:00:00,18:00:00,30,100,10,106.898801,-6.309908,default
KJDK3246,19,Store - Leslie,"87691 Beverly Junction
South Jose, IL 75498",7:00:00,18:00:00,30,100,10,106.96661,-6.515624,
KDNN3248,19,Store - Paul,"0240 Michael Brook
East Kimberlytown, LA 73881",7:00:00,18:00:00,30,100,10,107.086179,-6.370471,default
LDIO1248,19,Store - Kevin,"USNS Smith
FPO AE 17903",7:00:00,18:00:00,30,100,10,106.866954,-6.458686,default
KDNN3261,19,Store - Natasha,"3040 Christina Center Apt. 180
Lindsaychester, MN 81644",7:00:00,18:00:00,30,100,10,107.081712,-6.407511,
KDNN3262,19,Store - Brian,"68584 Monica Mission Suite 718
Samanthabury, MN 81953",7:00:00,18:00:00,30,100,10,106.946475,-6.389315,default
EDKK2159,19,Store - Andrea,"971 Katherine Plains Suite 771
Port Meagan, NM 32655",7:00:00,18:00:00,30,100,10,106.882717,-6.411176,default
LDIO1271,19,Store - Devon,"7651 Rebecca Lodge Apt. 403
Jamieton, KS 16810",7:00:00,18:00:00,30,100,10,106.986624,-6.306635,
EDKK2207,19,Store - Christopher,"5058 Watson Heights Suite 091
Gillhaven, IN 90763",7:00:00,18:00:00,30,100,10,106.977041,-6.414232,default
EDKK2216,19,Store - William,"780 Young Plaza Apt. 717
Glennmouth, GA 89311",7:00:00,18:00:00,30,100,10,106.98772,-6.291499,default
LDIO1341,19,Store - David,"203 Anthony Mount Apt. 789
Murphyshire, IL 79473",7:00:00,18:00:00,30,100,10,107.022638,-6.520823,default
EDKK2254,19,Store - Tammy,"5441 Townsend Crossroad
Fowlerburgh, MO 81486",7:00:00,18:00:00,30,100,10,106.921962,-6.365197,
LDIO1362,19,Store - Heidi,"06387 Joshua Station
New Evelyn, VT 37846",7:00:00,18:00:00,30,100,10,106.928024,-6.457995,default
LDIO1386,19,Store - Robin,"074 Thompson Crossroad Apt. 370
Franklinberg, KS 81079",7:00:00,18:00:00,30,100,10,106.968308,-6.437215,default
KJDK3408,19,Store - Jason,"05775 Renee Flat Suite 536
New Lauraland, GA 71300",7:00:00,18:00:00,30,100,10,106.874094,-6.322485,
DSJN4529,19,Store - Anthony,"4017 Johnny Plaza Suite 970
Melissastad, CA 28527",7:00:00,18:00:00,30,100,10,106.884513,-6.368446,
EDKK2304,19,Store - Timothy,"8105 Carrie Ramp
New Jeffreyburgh, NH 20896",7:00:00,18:00:00,30,100,10,106.861162,-6.49315,default
KJDK3424,19,Store - Alexander,"66250 Tara Bypass Apt. 840
Rileyshire, FL 16982",7:00:00,18:00:00,30,100,10,107.08544,-6.410924,default
LDIO1405,19,Store - Chase,"8859 Chung Inlet
Wardbury, AZ 66829",7:00:00,18:00:00,30,100,10,107.031094,-6.472578,default
KDNN3429,19,Store - Andrew,"9233 Anderson Mill Suite 859
North Jamesville, OR 84492",7:00:00,18:00:00,30,100,10,106.997349,-6.367626,
LDIO1428,19,Store - Trevor,"6348 Stout Mountain
East Josephview, OH 47638",7:00:00,18:00:00,30,100,10,106.891411,-6.358358,default
KDNN3444,19,Store - Lisa,"18650 Monique Ranch Suite 108
North Daniel, GA 95077",7:00:00,18:00:00,30,100,10,106.975848,-6.484397,
LDIO1439,19,Store - James,"21071 Timothy Lodge
New Victoriamouth, NV 66158",7:00:00,18:00:00,30,100,10,106.972751,-6.392724,
KJDK3459,19,Store - Mason,"0355 Vincent Vista Suite 766
Jasonville, ND 24031",7:00:00,18:00:00,30,100,10,107.00379,-6.440497,
LDIO1440,19,Store - Scott,"05627 Larsen Keys
New Phillipmouth, DC 60004",7:00:00,18:00:00,30,100,10,106.865989,-6.401551,default
DSJN4571,19,Store - Timothy,"094 Gonzales Circle Apt. 131
Meganshire, RI 18150",7:00:00,18:00:00,30,100,10,107.013589,-6.482739,
LDIO1448,19,Store - James,"USCGC Gregory
FPO AA 23668",7:00:00,18:00:00,30,100,10,107.003898,-6.378629,
EDKK2352,19,Store - Debra,"6538 Porter Valley
Port Rebecca, IA 36871",7:00:00,18:00:00,30,100,10,106.905823,-6.420203,default
DSJN4608,19,Store - Kristopher,"07367 Jason Bridge
Mckenzieton, RI 41318",7:00:00,18:00:00,30,100,10,107.068278,-6.453006,default
KJDK3499,19,Store - Roberto,"54954 Carter Ways Suite 407
Davidmouth, DC 00613",7:00:00,18:00:00,30,100,10,106.931107,-6.40379,default
KDNN3497,19,Store - Alyssa,"9202 Sean Ville
Pittmanmouth, KS 91515",7:00:00,18:00:00,30,100,10,107.003211,-6.400467,default
EDKK2390,19,Store - Robyn,"244 Schmidt Rapid
Greeneberg, AZ 64009",7:00:00,18:00:00,30,100,10,106.935952,-6.414315,default
KJDK3524,19,Store - Scott,"1077 Porter Lodge
South Carolineport, IA 25753",7:00:00,18:00:00,30,100,10,106.922866,-6.383739,default
LDIO1505,19,Store - Madison,"95120 Burke Plains Apt. 805
New Michellehaven, NY 38582",7:00:00,18:00:00,30,100,10,107.091455,-6.364769,
LDIO1518,19,Store - Jennifer,"USS Roberts
FPO AP 22607",7:00:00,18:00:00,30,100,10,106.970967,-6.457865,default
EDKK2431,19,Store - Chelsea,"01387 Kimberly Plaza Apt. 651
Taylorside, MA 95162",7:00:00,18:00:00,30,100,10,107.052003,-6.430209,
DSJN4664,19,Store - Denise,"0311 Pratt Plaza
Moranhaven, ND 18491",7:00:00,18:00:00,30,100,10,107.005407,-6.457886,
DSJN4666,19,Store - Terri,"0424 Gross Port
Port Rebeccahaven, OR 06249",7:00:00,18:00:00,30,100,10,106.91,-6.502181,default
EDKK2460,19,Store - Lynn,"9781 Watson Green
Stephenborough, DE 17656",7:00:00,18:00:00,30,100,10,106.956013,-6.434383,default
KDNN3575,19,Store - Anna,"210 Timothy Orchard
Huffton, DE 67552",7:00:00,18:00:00,30,100,10,106.901889,-6.456092,default
EDKK2469,19,Store - Candace,"PSC 2660, Box 6482
APO AA 52476",7:00:00,18:00:00,30,100,10,107.091579,-6.297932,default
EDKK2115,20,Store - Kimberly,"579 Robert Mews Apt. 477
North Nicholasmouth, NJ 18683",7:00:00,18:00:00,30,100,10,107.008974,-6.464911,default
KJDK3236,20,Store - Tina,"426 Richmond Greens Apt. 235
Changtown, VT 78423",7:00:00,18:00:00,30,100,10,107.08874,-6.408769,default
KJDK3241,20,Store - Alyssa,"805 Sara Way
Port Gregory, ND 05429",7:00:00,18:00:00,30,100,10,107.016647,-6.401738,default
LDIO1234,20,Store - Debra,"94876 Ronald Ville
New Cheryl, TX 85981",7:00:00,18:00:00,30,100,10,107.0035,-6.473103,default
KDNN3256,20,Store - Rebekah,"4096 Thomas Pine
Markport, TN 13362",7:00:00,18:00:00,30,100,10,107.04848,-6.514335,default
KJDK3269,20,Store - Latoya,"587 Hardy Cliff Suite 662
Salinasmouth, DC 56314",7:00:00,18:00:00,30,100,10,106.867435,-6.398737,default
LDIO1251,20,Store - Elizabeth,"46629 Lindsay Plain
Riosshire, NJ 81836",7:00:00,18:00:00,30,100,10,106.968939,-6.512648,default
KDNN3278,20,Store - Dennis,"731 Williams Station Suite 884
East Ericstad, ID 31016",7:00:00,18:00:00,30,100,10,106.898796,-6.514458,default
KJDK3289,20,Store - Jacqueline,"07396 Christine Islands
New Isaacville, TN 66951",7:00:00,18:00:00,30,100,10,107.069367,-6.292178,default
DSJN4481,20,Store - Elizabeth,"56914 Gallagher Point
North Brandihaven, SC 23486",7:00:00,18:00:00,30,100,10,106.985353,-6.368522,
KJDK3380,20,Store - Robert,"00726 Hansen Skyway
Boyerfurt, AR 14816",7:00:00,18:00:00,30,100,10,106.977383,-6.400881,default
DSJN4500,20,Store - Kimberly,"3006 Robert Pine Apt. 966
Jacksonview, NJ 33649",7:00:00,18:00:00,30,100,10,107.090269,-6.348602,default
DSJN4518,20,Store - Krista,"888 Sheri Parks Suite 683
Lake Brenda, AR 87937",7:00:00,18:00:00,30,100,10,106.926478,-6.422801,default
KJDK3431,20,Store - Marcus,"Unit 8321 Box 2011
DPO AA 01278",7:00:00,18:00:00,30,100,10,107.053025,-6.326438,default
DSJN4547,20,Store - Darrell,"67229 Alice Oval Apt. 746
New Shaneport, KS 45165",7:00:00,18:00:00,30,100,10,106.942529,-6.371415,
KJDK3453,20,Store - Christopher,"081 Bailey Row Suite 251
Danielview, NJ 23858",7:00:00,18:00:00,30,100,10,106.890276,-6.463696,
LDIO1441,20,Store - Elizabeth,"2453 Destiny Via
Christianstad, NY 78207",7:00:00,18:00:00,30,100,10,106.908445,-6.491116,default
EDKK2355,20,Store - Ryan,"18507 Perez Manor Apt. 869
South Crystal, WV 63772",7:00:00,18:00:00,30,100,10,107.027129,-6.45352,default
DSJN4591,20,Store - Dr.,"27705 Martin Trail
Smithbury, IL 19193",7:00:00,18:00:00,30,100,10,107.006271,-6.377164,default
KDNN3475,20,Store - Mark,"41103 Douglas Pass Suite 899
Lake William, IN 71002",7:00:00,18:00:00,30,100,10,107.043101,-6.338697,default
KJDK3497,20,Store - Tony,"8198 Melissa Lights
Lauraburgh, NV 63484",7:00:00,18:00:00,30,100,10,106.962057,-6.459253,default
KJDK3545,20,Store - Dr.,"41310 Gonzalez Inlet Apt. 130
New Patrick, WA 25914",7:00:00,18:00:00,30,100,10,106.968149,-6.334372,default
LDIO1537,20,Store - Jeffrey,"915 Jones Street Apt. 035
Lake Jessicaport, WA 12058",7:00:00,18:00:00,30,100,10,106.863322,-6.365683,default
DSJN4667,20,Store - Jose,"183 Warner Common
New Chase, MD 42146",7:00:00,18:00:00,30,100,10,107.019811,-6.352878,
DSJN4675,20,Store - Justin,"75651 Jodi Mission
New Natalie, IL 76039",7:00:00,18:00:00,30,100,10,106.932546,-6.43152,default
DSJN4679,20,Store - William,"11883 Walls Road
Veronicaland, CT 54884",7:00:00,18:00:00,30,100,10,107.090965,-6.398182,
EDKK2451,20,Store - William,"Unit 3855 Box 6099
DPO AP 20309",7:00:00,18:00:00,30,100,10,107.063317,-6.352622,default
DSJN4706,20,Store - Kendra,"98000 Foster Summit Apt. 604
Chambersmouth, WV 68823",7:00:00,18:00:00,30,100,10,107.084919,-6.334471,
KJDK3244,21,Store - Stephanie,"Unit 2095 Box 1773
DPO AP 75215",7:00:00,18:00:00,30,100,10,107.03626,-6.342846,default
LDIO1228,21,Store - Wesley,"PSC 1246, Box 6835
APO AE 52633",7:00:00,18:00:00,30,100,10,107.05337,-6.34339,default
LDIO1232,21,Store - Stephanie,"0012 Robert Burg Suite 798
South Justin, OH 36401",7:00:00,18:00:00,30,100,10,106.898174,-6.393058,
EDKK2137,21,Store - Steve,"107 Patel Islands Apt. 010
Kelleymouth, KS 13275",7:00:00,18:00:00,30,100,10,106.981896,-6.416655,
KJDK3258,21,Store - James,"99759 Madison Views Apt. 509
Lake Jonathan, ME 01468",7:00:00,18:00:00,30,100,10,107.077262,-6.514851,
DSJN4378,21,Store - Daniel,"PSC 3682, Box 8389
APO AA 58456",7:00:00,18:00:00,30,100,10,106.957349,-6.394275,default
EDKK2163,21,Store - Ana,"139 Best Via Suite 071
Lake Melodyhaven, NY 10924",7:00:00,18:00:00,30,100,10,107.082281,-6.372576,default
EDKK2171,21,Store - Calvin,"4040 Bailey Neck
North James, NM 75948",7:00:00,18:00:00,30,100,10,106.930797,-6.343576,default
EDKK2180,21,Store - Stacy,"468 Pena Turnpike Suite 888
Michaelchester, FL 32351",7:00:00,18:00:00,30,100,10,107.062382,-6.52662,default
KDNN3300,21,Store - Kyle,"5397 Ashley Route Suite 876
Clarkestad, GA 52333",7:00:00,18:00:00,30,100,10,106.901467,-6.32341,
KDNN3326,21,Store - Alicia,"94669 Ashley Radial
West Kellyton, DC 06723",7:00:00,18:00:00,30,100,10,106.86152,-6.491206,default
KDNN3331,21,Store - Andrew,"28279 Ronald Bypass Apt. 917
Christinaside, PA 97590",7:00:00,18:00:00,30,100,10,107.023155,-6.322533,default
LDIO1329,21,Store - Raven,"Unit 9941 Box 9173
DPO AE 66603",7:00:00,18:00:00,30,100,10,106.92618,-6.322046,default
KDNN3356,21,Store - Brian,"68159 Moore Cliffs
New Williamton, AZ 21088",7:00:00,18:00:00,30,100,10,107.065573,-6.392175,default
KDNN3365,21,Store - Kenneth,"2713 Snyder Haven
Ortizshire, SD 04615",7:00:00,18:00:00,30,100,10,106.918039,-6.476116,default
KDNN3378,21,Store - William,"6577 Nichols Trace
Lake Jordan, MN 77403",7:00:00,18:00:00,30,100,10,106.995492,-6.440995,
LDIO1370,21,Store - Jason,"471 Julia Gateway
Diazton, VT 51654",7:00:00,18:00:00,30,100,10,106.94333,-6.403606,
EDKK2285,21,Store - Matthew,"01519 Hubbard Freeway Apt. 998
East Michael, DE 22070",7:00:00,18:00:00,30,100,10,106.954378,-6.374433,default
KJDK3409,21,Store - Jennifer,"7711 Robles Valleys
North Randy, UT 51260",7:00:00,18:00:00,30,100,10,107.087852,-6.315061,default
LDIO1391,21,Store - Christopher,"6166 Sandra Ranch Apt. 283
Carlsonborough, UT 38660",7:00:00,18:00:00,30,100,10,106.923013,-6.366014,
EDKK2292,21,Store - Terry,"371 Nancy Path Apt. 413
Lake Kathleenside, GA 40555",7:00:00,18:00:00,30,100,10,106.923009,-6.528113,default
DSJN4527,21,Store - Joseph,"17228 Johnson Fork Apt. 670
Lake Jason, MO 68191",7:00:00,18:00:00,30,100,10,107.068742,-6.458722,default
LDIO1401,21,Store - Vanessa,"79917 Michael Brooks Suite 796
Thomastown, MI 87645",7:00:00,18:00:00,30,100,10,107.077499,-6.312511,default
LDIO1420,21,Store - Rachel,"2116 Johnson Point
South Jacktown, KY 56328",7:00:00,18:00:00,30,100,10,107.061107,-6.307293,default
KJDK3467,21,Store - Kevin,"2163 Alicia Shoals
Port Beth, DE 35769",7:00:00,18:00:00,30,100,10,107.025981,-6.31904,default
KJDK3493,21,Store - Angela,"PSC 2727, Box 3020
APO AA 38908",7:00:00,18:00:00,30,100,10,106.890326,-6.38476,default
DSJN4606,21,Store - Dylan,"3730 Jason Mews
New Vanessaside, KY 04264",7:00:00,18:00:00,30,100,10,106.900626,-6.32512,default
EDKK2378,21,Store - Cassandra,"PSC 7685, Box 6603
APO AA 65482",7:00:00,18:00:00,30,100,10,107.091179,-6.501459,default
EDKK2401,21,Store - Christopher,"PSC 7950, Box 9314
APO AE 77274",7:00:00,18:00:00,30,100,10,106.92915,-6.424723,
EDKK2410,21,Store - Dalton,"3990 Lauren Estate Apt. 281
Johnbury, KY 12827",7:00:00,18:00:00,30,100,10,106.911758,-6.289528,
EDKK2416,21,Store - Karen,"5812 Williams Forge Suite 177
East Ginaport, KY 54738",7:00:00,18:00:00,30,100,10,107.017622,-6.487574,
LDIO1522,21,Store - Ian,"083 Shannon Ranch
Longbury, AR 13309",7:00:00,18:00:00,30,100,10,106.942022,-6.37528,default
DSJN4680,21,Store - Andrew,"15725 Johnson Spurs Apt. 980
South Stephanieport, WI 70808",7:00:00,18:00:00,30,100,10,107.024958,-6.506374,default
EDKK2463,21,Store - Shannon,"86585 Garza Fords Apt. 779
South Christopher, OK 81637",7:00:00,18:00:00,30,100,10,107.046626,-6.356875,default
DSJN4693,21,Store - Juan,"43820 Powell Island Apt. 021
Katieshire, OK 24700",7:00:00,18:00:00,30,100,10,107.089174,-6.445331,default
